,Question Index,Questions,Options,Question Source,Answers,Answer Source
708,2007A Q32,Which of the following plant chemicals found in belladonna alkaloids acts to block muscarinic receptors and is used for treating patients with significant cholinesterase inhibition in red blood cells?,"{'A': '2,4-diaminobutyric acid', 'B': 'neroside', 'C': 'atropine', 'D': 'ibotenic acid', 'E': 'N-oxyalylamino-L-alanine'}",24-2007-recert no answers.pdf,"[('C',)]",ABT Recert 24-2007 MH group Answers.doc
709,2007A Q33,Which of the following is MOST CORRECT concerning food allergies?,"{'A': 'food allergies are limited to just a few ethnic groups', 'B': 'they are believed to be caused primarily by bioengineered food products', 'C': 'are only seen in adults', 'D': 'are primarily caused by exposure to industrial chemicals in the food supply', 'E': 'cutaneous reactions and anaphylaxis are the most common symptoms'}",24-2007-recert no answers.pdf,"[('E',)]",ABT Recert 24-2007 MH group Answers.doc
710,2007A Q34,The pathologic effects of inhaling asbestos fibers,"{'A': 'progress only when there is long-term continuous exposure to the fibers', 'B': 'are independent on the length of fibers', 'C': 'do not involve reactive oxygen species', 'D': 'may progress to pulmonary fibrosis and malignant mesothelioma', 'E': 'are independent of the surface properties of the fibers'}",24-2007-recert no answers.pdf,"[('D',)]",ABT Recert 24-2007 MH group Answers.doc
711,2007A Q35,"Which of the following is known to cause a non-immune, food idiosyncratic response?","{'A': 'egg whites', 'B': 'peanuts', 'C': 'green peas', 'D': 'fava beans', 'E': 'soybeans'}",24-2007-recert no answers.pdf,"[('D',)]",ABT Recert 24-2007 MH group Answers.doc
712,2007A Q36,Aflatoxins are,"{'A': 'potent neurotoxins', 'B': 'relatively nontoxic on an acute basis', 'C': 'relatively resistant to biotransformation processes', 'D': 'liver carcinogens in certain species only', 'E': 'renal carcinogens in humans'}",24-2007-recert no answers.pdf,"[('D',)]",ABT Recert 24-2007 MH group Answers.doc
713,2007A Q37,Aminoglycoside antibiotics have the potential to cause significant toxicity to which of the following organs in both laboratory animals and humans?,"{'A': 'gastrointestinal tract and liver', 'B': 'ovary and uterus', 'C': 'bone marrow and spleen', 'D': 'inner ear and kidney', 'E': 'central nervous system and muscle'}",24-2007-recert no answers.pdf,"[('D',)]",ABT Recert 24-2007 MH group Answers.doc
714,2007A Q38,"Which of the following agents inhibits lipolysis of triglycerides, reducing transport of free fatty acids to the liver and therefore decreasing hepatic triglyceride synthesis?","{'A': 'cholestyramine', 'B': 'niacin', 'C': 'clofibrate', 'D': 'avasimibe', 'E': 'lovastatin'}",24-2007-recert no answers.pdf,"[('C',)]",ABT Recert 24-2007 MH group Answers.doc
715,2007A Q39,"Cerivastatin (Baycol), a widely prescribed statin, was removed from the market due to","{'A': 'hypercholesterolemia', 'B': 'rhabdomyolysis', 'C': 'central nervous system stimulation', 'D': 'parathesia', 'E': 'Torsade de Pointes'}",24-2007-recert no answers.pdf,"[('B',)]",ABT Recert 24-2007 MH group Answers.doc
716,2007A Q40,ICH Guidance 'S7A Safety Pharmacology Studies for Human Pharmaceuticals' recommends evaluation of the potential adverse effects of the test substance on the following physiological systems EXCEPT,"{'A': 'respiratory system', 'B': 'autonomic nervous system', 'C': 'cardiovascular system', 'D': 'gastrointestinal system', 'E': 'immune system'}",24-2007-recert no answers.pdf,"[('E',)]",ABT Recert 24-2007 MH group Answers.doc
717,2007B Q1,Which of the following is TRUE about foreign body tumorigenesis produced by subcutaneously implanted inert plastic or metal films?,"{'A': 'multiple perforations in these films increase tumor formation', 'B': 'this process is not considered species specific', 'C': 'tumor initiation is a result of alkylation of DNA', 'D': 'the response is dependent on size and surface area', 'E': 'the chemical nature of the implant is a critical factor'}",24-2007-recert no answers.pdf,"[('D',)]",ABT Recert 24-2007 MH group Answers.doc
718,2007B Q2,Which of the following is a common mechanism by which a compound can induce Leydig cell hyperplasia/adenomas in rodents?,"{'A': 'antagonism of dopamine receptors', 'B': 'stimulation of aromatase activity', 'C': 'cholinesterase inhibition', 'D': 'antagonism of gonadotropin releasing hormone receptors', 'E': 'inhibition of 5-alpha-reductase'}",24-2007-recert no answers.pdf,"[('E',)]",ABT Recert 24-2007 MH group Answers.doc
719,2007B Q3,What is the MOST critical factor in determining the region of particle deposition?,"{'A': 'lung anatomy and patterns of airflow', 'B': 'particle size', 'C': 'particle shape', 'D': 'impaction and sedimentation', 'E': 'particle nasal clearance'}",24-2007-recert no answers.pdf,"[('B',)]",ABT Recert 24-2007 MH group Answers.doc
720,2007B Q4,What feature does NOT characterize apoptosis?,"{'A': 'ordered activation of catabolic processes', 'B': 'chromatin condensation', 'C': 'internucleosomal DNA fragmentation', 'D': 'the formation of apoptotic bodies', 'E': 'increased cell volume'}",24-2007-recert no answers.pdf,"[('E',)]",ABT Recert 24-2007 MH group Answers.doc
721,2007B Q5,An agent is best classified as an animal teratogen when it produces,"{'A': 'delayed skeletal development in the fetuses at a dose level that also causes maternal weight loss', 'B': 'visceral malformations in the fetuses at a dose level that also causes maternal weight loss', 'C': 'embryolethality at a dose level that which is lethal to 40% of the maternal animals', 'D': 'malformations at a dose level that has no adverse effect in the maternal animal', 'E': 'abortion and/or early delivery'}",24-2007-recert no answers.pdf,"[('D',)]",ABT Recert 24-2007 MH group Answers.doc
722,2007B Q6,Which of the following is NOT a direct acting genotoxic carcinogen?,"{'A': 'nitrogen mustard', 'B': 'bis(chloromethyl)ether', 'C': 'beta-propiolactone', 'D': 'N-methyInitrosourea', 'E': 'benzo[a]pyrene'}",24-2007-recert no answers.pdf,"[('E',)]",ABT Recert 24-2007 MH group Answers.doc
723,2007B Q7,"In the medium-term bioassay for carcinogenic potential of chemicals, the rodent liver is initially 'programmed' by administration of a necrogenic dose of diethyInitrosamine (DEN), followed by treatment with the test compound and partial hepatectomy. How is the fact that this dose of DEN by itself is carcinogenic overcome?","{'A': 'only rodent strains resistant to DEN-induced carcinogenicity are used', 'B': 'the rodents are first treated with a cytochrome P450 inducer to enhance metabolism of DEN to non-carcinogenic metabolites', 'C': ""DEN-induced tumors are very morphologically distinct and can easily be 'separated' from tumors induced by other chemicals"", 'D': 'DEN-induced tumors can easily be differentiated for other chemically-induced tumors by special immunohistochemical staining based on an antibody for DEN-DNA adducts', 'E': 'DEN-induced tumors do not develop in this 8 week bioassay'}",24-2007-recert no answers.pdf,"[('E',)]",ABT Recert 24-2007 MH group Answers.doc
724,2007B Q8,There is evidence of potential adverse developmental effects in both humans and animals from the following chemicals EXCEPT,"{'A': 'diphenylhydantoin', 'B': 'diethylstilbestrol', 'C': 'polychlorinated biphenyls', 'D': 'arsenic', 'E': 'organic mercury'}",24-2007-recert no answers.pdf,"[('D',)]",ABT Recert 24-2007 MH group Answers.doc
725,2007B Q9,Which of the following statements about the multi-gene family of glutathione S-transferases (GSTs) is NOT TRUE?,"{'A': 'two GSTs', 'B': 'GSTs require the co-factor', 'C': 'GSTs play an important role in detoxifying many electrophilic intermediates', 'D': 'most products of GST-mediated conjugation are less toxic than the parent', 'E': 'GSTs are found principally as soluble enzymes in the cell cytosol'}",24-2007-recert no answers.pdf,"[('B',)]",ABT Recert 24-2007 MH group Answers.doc
726,2007B Q10,Which of the following chronic responses to lung injury best matches the mechanism?,"{'A': 'fibrosis - inhibition of alpha-antiprotease', 'B': 'asthma - hyporeactivity of bronchiolar smooth muscle', 'C': 'emphysema - superoxides and free radicals', 'D': 'bronchitis - mucous layer thickening', 'E': 'lung cancer - changes in collagen cross-linking'}",24-2007-recert no answers.pdf,"[('D',)]",ABT Recert 24-2007 MH group Answers.doc
727,2007B Q11,Which of the following is the most important criteria for a teratogenic response?,"{'A': 'the ability of a teratogen to bind with low density lipoproteins', 'B': 'the pKa of the teratogen at pH 7.4', 'C': 'failure of a teratogen to cause maternal toxicity', 'D': 'the stage of development at which the embryo is exposed', 'E': 'the necessity of the teratogen to cross the placenta'}",24-2007-recert no answers.pdf,"[('D',)]",ABT Recert 24-2007 MH group Answers.doc
728,2007B Q12,A comparison of newborn rats and human infants shows that,"{'A': 'the blood brain barrier is more developed in the newborn rat than the infant', 'B': 'renal function', 'C': 'drug-metabolizing enzymes', 'D': 'neuronal synapses in the central nervous system are complete by birth in the neonatal infant and rat', 'E': 'newborn rats and human infants are developmentally similar at birth'}",24-2007-recert no answers.pdf,"[('B',)]",ABT Recert 24-2007 MH group Answers.doc
729,2007B Q13,Which of the following statements is TRUE about glutamate?,"{'A': 'it is the main excitatory neurotransmitter of the brain', 'B': 'it affects axons while having little effect on dendrites and neuronal cell bodies', 'C': 'freely diffuses across the blood-brain barrier', 'D': 'its effects are mediated by a single', 'E': 'results in increased resting potential of postsynaptic membranes'}",24-2007-recert no answers.pdf,"[('A',)]",ABT Recert 24-2007 MH group Answers.doc
730,2007B Q14,Which of the following agent-effect pairs is INCORRECT?,"{'A': 'diethylstilbestrol - genital tract tumors', 'B': 'ethanol - low birth weight', 'C': 'cocaine - central nervous system effects (including abnormal sleep patterns', 'D': 'retinoids - malformation of face', 'E': 'valproic acid - phocomelia'}",24-2007-recert no answers.pdf,"[('E',)]",ABT Recert 24-2007 MH group Answers.doc
731,2007B Q15,Silica particles initiate their fibrogenic action on lung tissue because of their recruitment of and cytotoxicity to which of the following?,"{'A': 'lymphocytes', 'B': 'neutrophils', 'C': 'macrophages', 'D': 'Clara cells', 'E': 'fibroblasts'}",24-2007-recert no answers.pdf,"[('C',)]",ABT Recert 24-2007 MH group Answers.doc
732,2007B Q16,Inhalation of beryllium causes chronic lung disease principally through the action of which type of cell?,"{'A': 'plasma cell', 'B': 'monocyte', 'C': 'neutrophil', 'D': 'T-lymphocyte', 'E': 'mast cell'}",24-2007-recert no answers.pdf,"[('D',)]",ABT Recert 24-2007 MH group Answers.doc
733,2007B Q17,Which of the following is NOT associated with human developmental toxicity?,"{'A': 'polychlorinated biphenyls', 'B': 'lead', 'C': 'valproic acid', 'D': 'chromium', 'E': 'methyl mercury'}",24-2007-recert no answers.pdf,"[('D',)]",ABT Recert 24-2007 MH group Answers.doc
734,2007B Q18,Which of the following is NOT reported to produce myelinopathy?,"{'A': 'triethyltin', 'B': 'dinitrobenzene', 'C': 'hexachlorophene', 'D': 'perhexiline', 'E': 'amiodarone'}",24-2007-recert no answers.pdf,"[('B',)]",ABT Recert 24-2007 MH group Answers.doc
735,2007B Q19,The blood-brain barrier,"{'A': 'is completely developed at birth', 'B': 'allows entry of toxic compounds that mimic substrates of active transport systems', 'C': 'allows active diffusion of amino acids and neurotoxicants such as MPP+', 'D': 'limits the passage of hydrophobic compounds', 'E': 'has a remarkable capacity for biotransformation'}",24-2007-recert no answers.pdf,"[('B',)]",ABT Recert 24-2007 MH group Answers.doc
736,2007B Q20,What is the rationale for suggesting the use of mice exhibiting one defective allele of the p53 gene as test subjects for identification of carcinogens?,"{'A': 'they are resistant to carcinogenesis so false negative responses will be minimized', 'B': 'they have a longer life-span than wild-type mice and this maximizes the ability to observe a positive response', 'C': 'they have an increased capacity to metabolize genotoxic compounds to inactive metabolites and', 'D': 'they have an increased capacity for DNA repair and', 'E': 'the p53 gene is a tumor suppressor gene and using mice with a defective allele will make them more susceptible to carcinogenesis'}",24-2007-recert no answers.pdf,"[('E',)]",ABT Recert 24-2007 MH group Answers.doc
737,2007B Q24,Which of the following methodologies is probably the best stand-alone assay in rodents for the detection of functional impairment of the immune system?,"{'A': 'white blood cell count and differential clinical chemistry', 'B': 'natural killer cell assay', 'C': 'surface marker determination', 'D': 'mouse popliteal lymph node assay', 'E': 'assessment of the antibody response to a T cell-dependent antigen'}",24-2007-recert no answers.pdf,"[('E',)]",ABT Recert 24-2007 MH group Answers.doc
738,2007B Q25,Which of the following agents is reported to be a photoallergen?,"{'A': 'penicillin', 'B': 'tetrachlorosalicylanilide', 'C': '8-methoxypsoralen', 'D': 'polychlorodibenzofuran', 'E': 'sulfonamide'}",24-2007-recert no answers.pdf,"[('B',)]",ABT Recert 24-2007 MH group Answers.doc
739,2007B Q26,Which of the following is NOT a characteristic of the contact urticaria syndrome?,"{'A': 'may be elicited by non-immunological reactions', 'B': 'may be associated with anaphylactic reactions', 'C': 'may be IgE mediated reactions', 'D': 'is characterized by vasoactive substance release', 'E': 'is the same as primary skin irritation'}",24-2007-recert no answers.pdf,"[('E',)]",ABT Recert 24-2007 MH group Answers.doc
740,2007B Q27,The time to final equilibration of the exposure chamber concentration of a gas or vapor is most dependent upon?,"{'A': 'the specific gas or vapor in use', 'B': 'internal surface area of the chamber', 'C': 'relative humidity of air in the chamber', 'D': 'flow rate and chamber volume', 'E': 'none of the above'}",24-2007-recert no answers.pdf,"[('D',)]",ABT Recert 24-2007 MH group Answers.doc
