,Question Index,Questions,Options,Question Source,Answers,Answer Source
647,2006C Q18,Which is NOT true regarding the unpaired Student's t-test?,"{'A': ""the Student's t-test should only be used to test normally distributed populations"", 'B': 'pairs of groups of only continuous and randomly distributed data should be compared with this test', 'C': ""the Student's t-test is particularly useful for testing paired observations and ranked data"", 'D': 'when more than two groups of data are to be compared', 'a more stringent adjustment to the probability level p': 'is required', 'E': ""the two valid variations of the student's t-test are: the modified t-test when group sample sizes are equal but variances are NOT homogeneous"", 'and the Cochran t-test for unequal sample sizes and heterogeneous variances': ''}",ABT 2006 recert #23.pdf,['C'],ABT 2006 recert #23 answers.xlsx
648,2006C Q19,The Standardized Mortality Ratio (SMR) is the ratio of,"{'A': 'mortality from a specific cause in one standard population to the mortality in another standard population under study', 'B': 'mortality rate for the disease under study to the mortality for another standard disease', 'C': 'the number of deaths observed in the study population to the number of deaths expected in the study population if it had the same rate structure as the standard population', 'D': 'the expected number of deaths in the study population at two different points in time', 'E': 'the expected number of deaths in the study population to the actual number of deaths in the standard population'}",ABT 2006 recert #23.pdf,['C'],ABT 2006 recert #23 answers.xlsx
649,2006C Q20,In which case has food NOT been shown to be a vehicle for a toxicant in an episode of poisonings?,"{'A': 'cadmium in rice causing itai-itai disease involved bone pain from osteomalacia are correct', 'B': 'organotin compounds in beer caused renal are correct failure are correct', 'C': 'polychlorinated biphenyls (PCBs) in cooking is correct oils produced chloracne', 'D': 'zearalenone in grains produced a hyper-estrogenic state and decreased reproduction in swine', 'E': 'aflatoxin in grain and seed crops caused liver failure'}",ABT 2006 recert #23.pdf,['B'],ABT 2006 recert #23 answers.xlsx
650,2006C Q21,Which of the following statements is NOT correct regarding the drug approval process in the U.S.?,"{'A': 'an Investigational New Drug (IND) application seeks approval to start human testing of a new drug or biologic', 'B': 'Phase 1 clinical trials typically are designed to evaluate the safety of a new drug or biologic in humans', 'C': 'Phase 4 clinical trials may be required post-approval to confirm the efficacy and safety', 'provide dose-response data or provide additional drug interaction data for a new drug or biologic': '', 'D': 'carcinogenicity studies and developmental toxicity testing are routinely required prior to initiating Phase 1 clinical trials', 'E': 'depending upon the disease being studied', 'either healthy volunteers or patients with the disease of interest may be enrolled in Phase 1 studies': ''}",ABT 2006 recert #23.pdf,['D'],ABT 2006 recert #23 answers.xlsx
651,2006C Q22,Drug A has an LD50 of 600 mg/kg and a no observed effect level of 100 mg/kg in a rat 28 day study. In clinical trials the ED50 was found to be 50 mg/kg and adverse effects were seen at 100 mg/kg. The therapeutic index for this drug is,"{'A': '2', 'B': '1', 'C': '0.5', 'D': '12', 'E': '6'}",ABT 2006 recert #23.pdf,['D'],ABT 2006 recert #23 answers.xlsx
652,2006C Q23,"Under the U.S. Toxic Substances Control Act, the Premanufacturing Notice submitted to the Environmental Protection Agency is required to include all of the following EXCEPT","{'A': 'changes in proportions of chemical mixtures used', 'B': 'molecular structure of chemicals produced', 'C': 'description of byproducts resulting from use', 'D': 'occupational exposures including estimated number of people to be exposed in the future', 'E': 'estimate of the amount of the chemical to be produced in the future'}",ABT 2006 recert #23.pdf,['C'],ABT 2006 recert #23 answers.xlsx
653,2006C Q24,Indicators of immunosuppression observed in standard nonclinical toxicology studies can include,"{'1': 'hematological changes', '2': 'decreased serum immunoglobulin', '3': 'alterations in histology of the spleen', 'lymph nodes': '', 'and bone marrow': '', '4': 'increased incidence of tumors'}",ABT 2006 recert #23.pdf,"['1', '2', '3', '4']",ABT 2006 recert #23 answers.xlsx
654,2006C Q25,Characteristics of toxin-induced apoptosis include,"{'1': 'nuclear changes such as chromatin condensation and fragmentation', '2': 'internucleosomal DNA cleavage', '3': 'morphological changes including membrane blebbing', '4': 'cell swelling leading to leakage of its constituents into the surrounding extracellular space'}",ABT 2006 recert #23.pdf,"['1', '2', '3']",ABT 2006 recert #23 answers.xlsx
655,2006C Q26,Which of the following is/are true about genetic polymorphisms involved in the response to drugs and chemicals?,"{'1': 'primaquine sensitivity', 'caused by glucose-6-phospate dehydrogenase G6PD': 'deficiency among African and Mediterranean people', 'is one of the first and best known examples of genetically-based drug sensitivity': '', '2': 'a slow metabolic variant of alcohol deydrogenase is responsible for the facial flushing seen as part of the alcohol intolerance found in some Asian populations', '3': 'cytochrome P450 polymorphisms may either enhance or reduce drug efficacy depending on the drug and the CYP form', '4': 'fast acetylators are at increased risk for bladder cancer from arylamine exposure'}",ABT 2006 recert #23.pdf,"['1', '3']",ABT 2006 recert #23 answers.xlsx
656,2006C Q27,Which of the following is/are true?,"{'1': 'apparent volume of distribution changes linearly with dose by first order kinetics', '2': 'if biotransformation pathways are saturated', 'clearance decreases with increasing dose': '', '3': 'compounds which have zero-order kinetics demonstrate dose dependent half-lives', '4': 'half-life and clearance are not dose dependent for compounds which follow first order kinetics'}",ABT 2006 recert #23.pdf,"['2', '4']",ABT 2006 recert #23 answers.xlsx
657,2006C Q28,Which of the following require(s) NADPH-dependent metabolism to cause lung injury?,"{'1': '4-ipomeanol', '2': 'naphthalene', '3': 'paraquat', '4': 'carbon tetrachloride'}",ABT 2006 recert #23.pdf,"['1', '2', '3']",ABT 2006 recert #23 answers.xlsx
658,2006C Q29,Which of the following may be used prophylactically to protect humans against lethal exposure to potent organophosphate toxicants such as VX or soman?,"{'1': 'physostigmine', '2': 'atropine', '3': 'human butyrylcholinesterase', '4': 'diazepam'}",ABT 2006 recert #23.pdf,"['1', '3']",ABT 2006 recert #23 answers.xlsx
659,2006C Q30,Which of the following is/are true of mathematical models used to estimate human risk?,"{'1': 'the LMS model is appropriate for estimating low-dose carcinogenic potency', '2': 'the Weibull model assumes once exposure occur', 'risk continues to accrue despite the cessation of exposure': '', '3': 'the multi stage model incorporates cell-cycle dependent processes and birth/death rates of cells', '4': 'the Moolgavkar', 'Venson': '', 'and Knudson MVK': 'model is a biologically-based model which reproduces the multi-stage characteristics of neoplastic development'}",ABT 2006 recert #23.pdf,"['2', '4']",ABT 2006 recert #23 answers.xlsx
660,2006C Q31,Which of the following is/are correct regarding Structure Activity Relationships (SAR) or Quantitative Structure Activity Relationships (QSAR)?,"{'1': 'information from QSAR work is advocated by animal welfare groups to minimize the use of animals in testing programs', '2': 'the premise of any QSAR is to relate various physiochemical properties to a biological response in a predictable manner', '3': 'skin and eye irritation are two of the toxicological responses for which SAR or QSAR models have been undergoing development in recent years', '4': 'utility of a QSAR model may be limited when applied to structurally diverse data sets'}",ABT 2006 recert #23.pdf,"['1', '2', '3', '4']",ABT 2006 recert #23 answers.xlsx
661,2006C Q32,Cyanide,"{'1': 'toxicity occurs as a result of exposure to inorganic', 'but not organic': '', 'nitriles': '', '2': 'has a very high affinity for iron in the ferric state', '3': 'reacts readily with microsomal cytochrome oxidase', '4': 'is enzymatically detoxified by rhodanase'}",ABT 2006 recert #23.pdf,"['1', '2', '3', '4']",ABT 2006 recert #23 answers.xlsx
662,2006C Q33,"In performing human health risk assessments, the reference dose (RfD)","{'1': 'is used to evaluate cancer risk for some carcinogens', '2': 'is used to evaluate noncancer endpoints', '3': 'assumes there is no dose below which adverse effects are unlikely', '4': 'can be derived from a no adverse effect level by dividing by an uncertainty factor'}",ABT 2006 recert #23.pdf,"['2', '4']",ABT 2006 recert #23 answers.xlsx
663,2006C Q34,The concept of hormesis,"{'1': 'can be demonstrated by extrapolation from responses at high doses', '2': 'is demonstrated by a U- or inverted U-shaped dose-response curve', '3': 'is demonstrated by a threshold dose-response curve', '4': 'has been suggested as applicable for carcinogens and noncarcinogens'}",ABT 2006 recert #23.pdf,['4'],ABT 2006 recert #23 answers.xlsx
664,2006C Q35,"Which of the following is/are requirements of the 1996 US Food Quality Protection Act amendment of the US Federal Insecticide, Fungicide and Rodenticide Act and the US Federal Food, Drug, and Cosmetic Act?","{'1': 'assessment of available information about food consumption patterns among infants and children that are likely to result in disproportionately high consumption of foods containing or bearing pesticide residues', '2': 'assessment of available information concerning the special susceptibility of infants and children to the pesticide residues', 'including neurological differences between infants and children and adults': '', 'and effects of in utero exposure to pesticide chemicals': '', '3': 'assessment of available information concerning the cumulative effects on adults', 'infants and children of pesticide residues and other substances that have a common mechanism of toxicity': '', '4': 'must ensure that there is a reasonable certainty that no harm will result to infants and children from aggregate exposure to a pesticide chemical residue'}",ABT 2006 recert #23.pdf,"['1', '2', '3', '4']",ABT 2006 recert #23 answers.xlsx
665,2006C Q36,"The 1958 Amendment to the US Food, Drug and Cosmetic Act is significant to regulatory toxicology because the Amendment","{'1': ""includes the 'Delancy clause'"", '2': ""requires that any additive to food must be found 'reasonably certain to be safe' before the US Food and Drug Administration may approve its use"", '3': ""stipulates that no food additive can be found 'reasonably certain to be safe' if the substance has been found to cause cancer in humans or in experimental animals"", '4': ""exempts from regulatory oversight substances that are 'generally recognized as safe'""}",ABT 2006 recert #23.pdf,"['1', '2', '3', '4']",ABT 2006 recert #23 answers.xlsx
666,2006C Q37,A child presents to the emergency room following consumption of a bottle of aspirin tablets. Which of the following is/are expected serum chemistry findings?,"{'1': 'high anion gap', '2': 'decreased serum bicarbonate', '3': 'increased serum potassium', '4': 'increased arterial pCO'}",ABT 2006 recert #23.pdf,"['1', '2', '3']",ABT 2006 recert #23 answers.xlsx
667,2006C Q38,Descriptive epidemiological studies differ from analytic epidemiological studies in that they,"{'1': 'include case-control studies', '2': 'include cohort studies', '3': 'include intervention studies', '4': 'are conducted to formulate hypotheses'}",ABT 2006 recert #23.pdf,['4'],ABT 2006 recert #23 answers.xlsx
668,2006C Q39,Which of the following represent(s) an appropriate pairing of a genetically-modified mouse model and a compound type?,"{'1': 'LacZ transgenic mouse (MutaMouse) and alkylating agents', '2': 'XPA-deficient mouse and DNA crosslinking agents', '3': 'p53+/- mouse and either genotoxic or nongenotoxic agents', '4': 'TG.Ac mouse and liver tumor promotors'}",ABT 2006 recert #23.pdf,"['1', '2', '3']",ABT 2006 recert #23 answers.xlsx
669,2006C Q40,Chronic exposure to acrylonitrile,"{'1': 'results in an increased frequency of renal calculi', '2': 'does not result in an excess cancer rate in exposed workers', '3': 'causes retrolental fibroplasia', '4': 'produced forestomach tumors in rats exposed via drinking water'}",ABT 2006 recert #23.pdf,['4'],ABT 2006 recert #23 answers.xlsx
670,2006C Q41,Which of the following is/are true?,"{'1': 'beryllium metal and all forms of beryllium', 'including beryl ore': '', 'have been associated with disease in humans': '', '2': 'beryllium disease may develop 20 to 25 years after the last known exposure', '3': 'urinalysis to assess past exposure is not worthwhile because beryllium is detected in the urine only for a few days after exposure', '4': 'families of beryllium workers were historically at increased risk of developing beryllium disease'}",ABT 2006 recert #23.pdf,"['2', '4']",ABT 2006 recert #23 answers.xlsx
